school_id,name,co2027,athletes_all
sch_ae407aa4ed52174c,Shelby-Rising C,6,16
sch_f7d5ffdac2ce320e,Silver Lake Public,6,15
sch_7f87d9674b32849a,Lutheran High NE,6,11
sch_9684b08922989230,Vibranium Track Club,6,11
sch_255b480c8ba50444,Columbus LV,6,10
sch_e85f0f5c62afb00f,Cornerstone Chr,6,10
sch_91dd94584a05b181,Heartland Christian,6,10
sch_84aa62cfad5497e3,Humboldt-Table Rock-Steinaue,6,10
sch_121ae8e628461829,Lourdes Cen Cath,6,10
sch_4b9fba914fb75ee5,Sioux City North,6,10
sch_18e737463739998b,Lakeview JV,6,9
sch_bd9b4939a20f1dfb,College View Aca,6,8
sch_ee86f8e65397bf1d,Fremont B,6,8
sch_e1a5bf084bab95a2,Bertrand/Loomis,6,7
sch_299efc3e23abfaa1,Omaha Nation Public School,5,58
sch_e628f271e3c4c14e,Hay Springs High School,5,53
sch_97f683459f7c2465,Twin Loup (Sargent and Loup County),5,53
sch_3dfd1ffc1077a0c1,Crawford High School,5,45
sch_b771c673d63d60cd,Cody-Kilgore,5,37
sch_0f91052a9b11a7d6,TriCountyNortheast,5,20
sch_8631cea0bce26467,Torrington,5,16
sch_e520fa6b1fe961f9,"Westwood, Sloan",5,16
sch_5e5bfb76528c6aa2,Lawrence Free State,5,13
sch_79b948e542f1c02e,Omaha Mercy,5,13
sch_b6f2dafe9d426864,Dakota Valley,5,12
sch_d369ef93d6233f44,Canton,5,11
sch_f861337890616d18,Humb-Tab R-Stein,5,11
sch_1f51e58b1e753520,ElginPopeJohn,5,10
sch_0c97b75c3165efc8,HumphreyLindsey,5,10
sch_8bc057503cec439b,Bridgeport MS,5,9
sch_0f3c98bb8ceb687b,Madison MS,5,9
sch_ccca1abefd16268f,North Omaha Bengals Track Cl,5,9
sch_1af601aae8e60bf7,Parkview Christ,5,8
sch_831348d03bdab271,V-Laurel-Concord-Coleridge,5,8
sch_122113b439a44c82,V-WAYNE,5,8
sch_2a7140b08baec5b3,Kimball MS,5,7
sch_7598e90d505df93b,Elba,5,6
sch_bb6bf4781060fff4,Gordon-Rushville MS,5,6
sch_994ddf4be6eacf94,David City JV,5,5
sch_7b2f152611eb9717,Mead High School,4,66
sch_670375cc4fabefa8,Wilcox-Hildreth High School,4,62
sch_053e8cabceae6301,Sumner-Eddyville-Miller High School,4,51
sch_06fb721f3e1b0107,Minatare High School,4,50
sch_da56651e7955c27e,Stuart High School,4,50
sch_9e05ef899a71a2dd,Potter-Dix High School,4,43
sch_b10166042c717404,Om Brown Talb,4,11
sch_ca0f21b3b1467a7c,Grand Island Lutheran,4,10
sch_efa50fe8177bad4a,NG/SE Panthers,4,10
sch_99b128a473e8e5bb,Sioux City East,4,10
sch_dbb5951517a52ec4,Yutan MS,4,10
sch_2fd053cb9b00c095,GI Luth,4,9
sch_fff7a3f9ebf613d8,GI Northwest,4,9
sch_1e9afa1369924ee7,Lingle-Fort Laramie,4,9
sch_e3225312a64d7cc0,Maywood HayesCent,4,9
sch_3f5d812500ebab75,Underwood,4,8
sch_03d53a582f92abc1,Arcadia-Loup Cty,4,7
sch_9068af59911c9800,I-Run,4,7
sch_dbd9bd0d60e81ad5,Laurel-Concord-Coleridge MS,4,7
sch_294d91ab970889e9,Southeast,4,7
sch_944b88e5de28ab7a,Southern Valley (Oxford),4,7
sch_4cdcb4266952013d,Bellevue Breeze Rec Track,4,6
sch_ebdcc820d5ea0d85,Chambers-Wheeler Central,4,6
sch_4129a200eb919341,CroftonJV,4,6
sch_8a76540db18c1b02,CWC,4,6
sch_f9f7a6efd881d30d,V-Creighton,4,6
sch_c37401c723583d23,Crete JV,4,5
sch_ffbf416261a874a8,Fremont-Mills,4,5
sch_e840ee13fd59436c,PlattsmouthJV,4,5
sch_b7fdf5345c47b090,XLR8 Iowa Track Club,4,5
sch_1b32411126eb9c6f,MS_Ponca,4,4
sch_82464af04791e5e0,Pine Bluffs MS,4,4
sch_0ff8e9f5384a8d1d,Ponca MS,4,4
sch_2112181448f750f0,Harvard High School,3,63
sch_de8650ff14651110,Walthill High School,3,38
sch_cbf35c224ab3a519,Arthur County High School,3,36
sch_d0931da4a3d3f89b,Wynot High School,3,33
sch_4a69979ef2ac1abe,MVAOCOU,3,14
sch_5eaecfac1e38e8eb,Burns,3,9
sch_80487f1bd2fb5a20,Hampton High School,3,8
sch_051585a29119f5bb,Quest Forward,3,8
sch_441678859fee781f,30-Unattached,3,7
sch_b3277b1fc2753092,Gehlen Catholic,3,7
sch_51556a3d7c453780,Alliance MS,3,6
sch_3896800462ef5464,SummerlandJV,3,6
sch_9fb6915b41a821ef,Bulldog Track Pack,3,4
sch_0d65db47577a9142,Faith Track Family,3,4
sch_cb0dc9d754bdce02,Falls City JV,3,4
sch_da13c7ec3b8b8bed,Fleming Boys,3,4
sch_a99674941bf7a3bf,Johnston Running Club,3,4
sch_5af67d8ec541ad4b,Missouri Valley,3,4
sch_338e8dcf76d8bc18,Peak Performance T.C.,3,4
sch_e4f0087245ce13c8,Sioux City West,3,4
sch_7222a4816fe2a85b,V-Lutheran High Northeast,3,4
sch_db43b05ffd19a3bd,V-Neligh-Oakdale,3,4
sch_b45a36e331a841dc,V-Osmond,3,4
sch_12fefe15c4e9e8b1,Wheatland MS,3,4
sch_fc1b36b9436b9b6a,Boone Central MS,3,3
sch_69b7c38e39df40a1,GothenburgJV,3,3
sch_8b519f7dcd8806a1,South Madison Panthers Track,3,3
sch_d304b91f4c2fe756,Leyton High School,2,47
sch_f57e79130d71c006,Sandhills/Thedford,2,10
sch_a37ba89911138c03,Treynor,2,9
sch_34616b8ebb52fa4d,Minnesota Flyers,2,8
sch_104cfdd6eed01745,Hemingford MS,2,7
sch_c82e060f2b821e38,Roncalli,2,7
sch_c442420662c2ee19,D1 Tempo Run Club,2,6
sch_b358366ab556e82c,Potter-Dix Public,2,6
sch_97dc1f5961e30cf6,V-Norfolk Catholic,2,6
sch_ab10d20e4e5125d7,Whiting,2,6
sch_2af1980eda66cf9f,Wisner-Pilger JV,2,6
